"proponente_id","data_solicitacao","cpf_cnpj","nome_razao_social","tipo_pessoa","renda_bruta_anual_declarada","valor_solicitado_credito","finalidade_credito","localizacao_propriedade","area_total_hectares","cultura_principal","possui_experiencia_atividade","anos_experiencia","fontes_dados_adicionais","metadata_evento","ingestion_timestamp"
PROP_09109,1751382,"55.935.981/4996-00",Produtor Rural Exemplo PROP_09109,JURIDICA,249296.88,350328.33,INVESTIMENTO_MAQUINARIO,"{latitude=-20.444439, longitude=-39.359262, municipio=Municipio Exemplo 21, uf=MA}",48.23,MILHO,true,20,"{serasa_score=616, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-446968}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:39.020 -0300
PROP_09152,1751382,"20.746.234/1052-15",Produtor Rural Exemplo PROP_09152,JURIDICA,494758.01,280607.49,INVESTIMENTO_MAQUINARIO,"{latitude=-17.000728, longitude=-67.057814, municipio=Municipio Exemplo 19, uf=PR}",1377.88,CAFE,true,33,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-707152}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:00.596 -0300
PROP_04159,1751382,"04.899.735/0763-44",Produtor Rural Exemplo PROP_04159,JURIDICA,267436.01,249490.71,INVESTIMENTO_MAQUINARIO,"{latitude=-14.966558, longitude=-53.335747, municipio=Municipio Exemplo 84, uf=RR}",38.12,CAFE,true,34,"{serasa_score=522, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-428847}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:23.104 -0300
PROP_00935,1751382,"07.482.182/0775-56",Produtor Rural Exemplo PROP_00935,JURIDICA,480963.45,317026.72,INVESTIMENTO_MAQUINARIO,"{latitude=-23.010425, longitude=-51.747171, municipio=Municipio Exemplo 4, uf=RO}",678.78,CANA_DE_ACUCAR,true,16,"{serasa_score=723, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-410208}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:27.008 -0300
PROP_05037,1751383,"41.718.259/8969-47",Produtor Rural Exemplo PROP_05037,JURIDICA,777066.13,333626.55,OUTROS,"{latitude=-29.231149, longitude=-73.401393, municipio=Municipio Exemplo 88, uf=MA}",579.45,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-252420}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:39.556 -0300
PROP_10320,1751383,"97.728.483/0037-79",Produtor Rural Exemplo PROP_10320,JURIDICA,917790.63,243421.29,CUSTEIO_SAFRA,"{latitude=-14.517079, longitude=-68.810303, municipio=Municipio Exemplo 51, uf=RR}",479.69,SOJA,true,9,"{serasa_score=716, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-403858}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:57.728 -0300
PROP_04568,1751383,"34.539.834/9755-62",Produtor Rural Exemplo PROP_04568,JURIDICA,117223.98,449525.82,OUTROS,"{latitude=-4.142609, longitude=-70.485758, municipio=Municipio Exemplo 3, uf=PR}",1935.38,FEIJAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-743887}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:16.277 -0300
PROP_06094,1751383,"24.677.421/6014-21",Produtor Rural Exemplo PROP_06094,JURIDICA,287348.6,389936.89,OUTROS,"{latitude=-6.311125, longitude=-62.112799, municipio=Municipio Exemplo 46, uf=MT}",40.1,CAFE,true,36,"{serasa_score=453, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-491195}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:36.744 -0300
PROP_09453,1751383,"67.526.476/6175-90",Produtor Rural Exemplo PROP_09453,JURIDICA,927814.04,293882.52,INVESTIMENTO_MAQUINARIO,"{latitude=-17.205332, longitude=-72.735247, municipio=Municipio Exemplo 71, uf=SC}",480.78,SOJA,true,1,"{serasa_score=650, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-659762}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:47.116 -0300
PROP_01318,1751383,"57.722.188/9256-39",Produtor Rural Exemplo PROP_01318,JURIDICA,961301.09,493521.14,AMPLIACAO_AREA,"{latitude=-10.483413, longitude=-47.846848, municipio=Municipio Exemplo 18, uf=MT}",1922.39,EUCALIPTO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-900246}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:50.068 -0300
PROP_03747,1751381,"50.688.471/0212-83",Produtor Rural Exemplo PROP_03747,JURIDICA,831382.29,69017.88,INVESTIMENTO_MAQUINARIO,"{latitude=-27.593589, longitude=-42.645199, municipio=Municipio Exemplo 57, uf=MT}",327.67,MILHO,true,26,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-155149}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:54:02.217 -0300
PROP_02174,1751381,"69.918.108/3280-57",Produtor Rural Exemplo PROP_02174,JURIDICA,53121.23,285292.59,CUSTEIO_SAFRA,"{latitude=-25.29116, longitude=-62.260861, municipio=Municipio Exemplo 61, uf=SC}",1184.85,MILHO,false,0,"{serasa_score=359, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-476781}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:54:05.857 -0300
PROP_08404,1751381,"79.455.838/9581-41",Produtor Rural Exemplo PROP_08404,JURIDICA,315547.45,408973.94,OUTROS,"{latitude=-13.411565, longitude=-55.390793, municipio=Municipio Exemplo 64, uf=AL}",951.43,FRUTICULTURA,true,19,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-922361}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:54:38.732 -0300
PROP_03269,1751382,"532.324.190-85",Produtor Rural Exemplo PROP_03269,FISICA,718528.86,221446.25,INVESTIMENTO_MAQUINARIO,"{latitude=-14.736542, longitude=-42.402746, municipio=Municipio Exemplo 94, uf=RR}",1774.86,MILHO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-610147}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:02.951 -0300
PROP_04286,1751382,"468.587.662-54",Produtor Rural Exemplo PROP_04286,FISICA,327057.36,233442.57,INVESTIMENTO_MAQUINARIO,"{latitude=-23.809083, longitude=-45.283101, municipio=Municipio Exemplo 13, uf=MG}",512.15,ARROZ,true,36,"{serasa_score=764, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-495370}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:33.276 -0300
PROP_06653,1751383,"370.265.587-54",Produtor Rural Exemplo PROP_06653,FISICA,78083.49,44735.78,OUTROS,"{latitude=-33.255232, longitude=-71.792303, municipio=Municipio Exemplo 95, uf=SC}",1891.54,EUCALIPTO,false,0,"{serasa_score=603, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-428288}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:16:43.404 -0300
PROP_06696,1751383,"362.199.270-21",Produtor Rural Exemplo PROP_06696,FISICA,154977.85,97715.36,OUTROS,"{latitude=-4.598868, longitude=-44.410868, municipio=Municipio Exemplo 12, uf=PR}",1274.53,EUCALIPTO,true,37,"{serasa_score=708, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-188496}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:16:50.529 -0300
PROP_04480,1751383,"656.450.652-18",Produtor Rural Exemplo PROP_04480,FISICA,178810.64,428446.61,OUTROS,"{latitude=-31.296238, longitude=-60.339253, municipio=Municipio Exemplo 22, uf=GO}",918.06,CAFE,false,0,"{serasa_score=662, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-408024}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:16:52.947 -0300
PROP_07797,1751383,"367.798.524-17",Produtor Rural Exemplo PROP_07797,FISICA,50795.59,474890.47,OUTROS,"{latitude=-10.647174, longitude=-43.93333, municipio=Municipio Exemplo 39, uf=RS}",1909.07,ARROZ,false,0,"{serasa_score=552, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-984075}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:16:55.171 -0300
PROP_05360,1751382,"295.523.569-69",Produtor Rural Exemplo PROP_05360,FISICA,156139.97,423001.79,OUTROS,"{latitude=-3.837575, longitude=-59.454177, municipio=Municipio Exemplo 69, uf=AM}",816.56,EUCALIPTO,true,32,"{serasa_score=636, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-290802}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:09.992 -0300
PROP_06038,1751382,"362.784.155-38",Produtor Rural Exemplo PROP_06038,FISICA,901086.4,304798.64,INVESTIMENTO_MAQUINARIO,"{latitude=-4.546602, longitude=-71.274652, municipio=Municipio Exemplo 31, uf=AC}",1187.86,SOJA,false,0,"{serasa_score=784, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-573523}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:16:15.710 -0300
PROP_08999,1751381,"93.768.944/2285-48",Produtor Rural Exemplo PROP_08999,JURIDICA,54077.99,270779.31,CUSTEIO_SAFRA,"{latitude=-9.640689, longitude=-38.340726, municipio=Municipio Exemplo 72, uf=DF}",498.18,ARROZ,true,5,"{serasa_score=336, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-245166}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:54:17.252 -0300
PROP_02141,1751381,"26.839.372/4984-67",Produtor Rural Exemplo PROP_02141,JURIDICA,637022.95,432269.33,CUSTEIO_SAFRA,"{latitude=-7.5078, longitude=-39.171011, municipio=Municipio Exemplo 49, uf=RN}",1293.5,MILHO,true,14,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-328227}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:54:24.718 -0300
PROP_04497,1751381,"66.897.984/4526-13",Produtor Rural Exemplo PROP_04497,JURIDICA,292511.3,29791.86,AMPLIACAO_AREA,"{latitude=-21.928796, longitude=-47.889728, municipio=Municipio Exemplo 4, uf=TO}",714.11,TRIGO,true,29,"{serasa_score=592, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-662563}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:54:33.416 -0300
PROP_06425,1751383,"948.508.278-19",Produtor Rural Exemplo PROP_06425,FISICA,853834.44,412965.18,CUSTEIO_SAFRA,"{latitude=-12.172133, longitude=-40.035045, municipio=Municipio Exemplo 12, uf=RR}",1285.28,MILHO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-371604}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:24:08.180 -0300
PROP_09186,1751383,"920.268.926-91",Produtor Rural Exemplo PROP_09186,FISICA,427017.6,122415.52,OUTROS,"{latitude=-14.601876, longitude=-50.313818, municipio=Municipio Exemplo 6, uf=SC}",459.11,CANA_DE_ACUCAR,false,0,"{serasa_score=863, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-628586}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:24:23.888 -0300
PROP_08266,1751383,"176.524.782-15",Produtor Rural Exemplo PROP_08266,FISICA,642609.97,157577.87,OUTROS,"{latitude=-31.754054, longitude=-54.367266, municipio=Municipio Exemplo 61, uf=AP}",1180.44,EUCALIPTO,false,0,"{serasa_score=843, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-443388}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:24:55.493 -0300
PROP_08143,1751383,"270.349.984-37",Produtor Rural Exemplo PROP_08143,FISICA,128549.3,164074.39,OUTROS,"{latitude=-27.94362, longitude=-44.239189, municipio=Municipio Exemplo 96, uf=GO}",1217.35,CAFE,true,16,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-776718}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:24:14.572 -0300
PROP_08400,1751383,"813.975.806-93",Produtor Rural Exemplo PROP_08400,FISICA,78243.88,90750.24,CUSTEIO_SAFRA,"{latitude=-16.877051, longitude=-67.031405, municipio=Municipio Exemplo 24, uf=MG}",360.98,EUCALIPTO,true,35,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-193792}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:24:26.321 -0300
PROP_05625,1751383,"415.169.740-76",Produtor Rural Exemplo PROP_05625,FISICA,112365.79,92987.12,CUSTEIO_SAFRA,"{latitude=-31.795596, longitude=-49.300216, municipio=Municipio Exemplo 85, uf=GO}",766.01,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-981067}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:24:58.012 -0300
PROP_01766,1751383,"859.999.627-79",Produtor Rural Exemplo PROP_01766,FISICA,639530.64,225846.19,CUSTEIO_SAFRA,"{latitude=-10.687147, longitude=-40.239893, municipio=Municipio Exemplo 69, uf=PA}",1963.45,CAFE,true,10,"{serasa_score=786, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-574145}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:19.876 -0300
PROP_05994,1751383,"851.706.900-83",Produtor Rural Exemplo PROP_05994,FISICA,446267.37,250962.44,OUTROS,"{latitude=-12.36789, longitude=-56.862661, municipio=Municipio Exemplo 53, uf=RS}",1188.38,ARROZ,false,0,"{serasa_score=767, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-304044}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:54.920 -0300
PROP_04839,1751383,"507.826.583-12",Produtor Rural Exemplo PROP_04839,FISICA,515688.71,84836.59,OUTROS,"{latitude=-4.370994, longitude=-45.26204, municipio=Municipio Exemplo 88, uf=MS}",1219.27,FEIJAO,false,0,"{serasa_score=549, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-951837}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:00.052 -0300
PROP_07721,1751383,"601.292.677-54",Produtor Rural Exemplo PROP_07721,FISICA,111735.11,444483.56,OUTROS,"{latitude=-13.931288, longitude=-42.474427, municipio=Municipio Exemplo 51, uf=MG}",449.33,MILHO,false,0,"{serasa_score=470, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-538219}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:35.067 -0300
PROP_08633,1751383,"269.517.729-22",Produtor Rural Exemplo PROP_08633,FISICA,998098.72,276997.99,CUSTEIO_SAFRA,"{latitude=-26.437792, longitude=-65.54321, municipio=Municipio Exemplo 20, uf=AM}",1033.55,FRUTICULTURA,true,35,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-616876}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:45.168 -0300
PROP_08585,1751383,"552.999.341-65",Produtor Rural Exemplo PROP_08585,FISICA,278673.07,191687.2,AMPLIACAO_AREA,"{latitude=-10.683255, longitude=-69.806018, municipio=Municipio Exemplo 6, uf=AC}",192.79,MILHO,true,25,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-433798}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:47.210 -0300
PROP_05594,1751381,"85.865.108/3968-60",Produtor Rural Exemplo PROP_05594,JURIDICA,101265.37,266856.39,CUSTEIO_SAFRA,"{latitude=-16.098919, longitude=-48.526663, municipio=Municipio Exemplo 2, uf=ES}",40.58,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-757507}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:59:14.165 -0300
PROP_02174,1751381,"80.116.554/3823-25",Produtor Rural Exemplo PROP_02174,JURIDICA,792859.55,172942.27,CUSTEIO_SAFRA,"{latitude=-5.33089, longitude=-65.65818, municipio=Municipio Exemplo 26, uf=BA}",119.62,CANA_DE_ACUCAR,true,18,"{serasa_score=362, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-500567}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:59:25.252 -0300
PROP_09966,1751381,"36.852.572/9223-72",Produtor Rural Exemplo PROP_09966,JURIDICA,441766.11,132356.35,INVESTIMENTO_MAQUINARIO,"{latitude=-5.944857, longitude=-50.758479, municipio=Municipio Exemplo 52, uf=AL}",1867.37,FRUTICULTURA,true,39,"{serasa_score=785, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-443854}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:59:38.964 -0300
PROP_06088,1751381,"52.251.418/2540-36",Produtor Rural Exemplo PROP_06088,JURIDICA,787353.85,331317.21,INVESTIMENTO_MAQUINARIO,"{latitude=-19.945353, longitude=-61.054436, municipio=Municipio Exemplo 17, uf=MS}",634.67,CAFE,true,15,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-568923}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:59:18.630 -0300
PROP_02062,1751383,"03.556.583/4504-11",Produtor Rural Exemplo PROP_02062,JURIDICA,409322.29,482714.34,CUSTEIO_SAFRA,"{latitude=-16.6343, longitude=-68.550463, municipio=Municipio Exemplo 17, uf=RJ}",791.32,ALGODAO,true,21,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-730628}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:27.214 -0300
PROP_02041,1751383,"37.564.576/1764-31",Produtor Rural Exemplo PROP_02041,JURIDICA,258644.71,214055.17,AMPLIACAO_AREA,"{latitude=-10.173959, longitude=-49.150235, municipio=Municipio Exemplo 54, uf=PE}",1264.24,CANA_DE_ACUCAR,false,0,"{serasa_score=501, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-191446}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:05.860 -0300
PROP_02202,1751383,"05.186.951/6457-39",Produtor Rural Exemplo PROP_02202,JURIDICA,671326.93,232628.68,CUSTEIO_SAFRA,"{latitude=-8.95164, longitude=-61.300859, municipio=Municipio Exemplo 30, uf=RS}",1154.58,ALGODAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-226336}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:13.000 -0300
PROP_02279,1751383,"59.586.362/2739-74",Produtor Rural Exemplo PROP_02279,JURIDICA,460354.5,393536.05,AMPLIACAO_AREA,"{latitude=-6.692735, longitude=-41.049042, municipio=Municipio Exemplo 75, uf=DF}",1356.12,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-888922}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:24.158 -0300
PROP_05048,1751383,"44.247.535/5193-68",Produtor Rural Exemplo PROP_05048,JURIDICA,217661.72,251121.73,AMPLIACAO_AREA,"{latitude=-5.533865, longitude=-65.141944, municipio=Municipio Exemplo 49, uf=RJ}",504.16,EUCALIPTO,false,0,"{serasa_score=409, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-658716}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:39.734 -0300
PROP_04765,1751383,"51.823.089/2413-73",Produtor Rural Exemplo PROP_04765,JURIDICA,550261.28,323455.58,OUTROS,"{latitude=-17.884277, longitude=-47.440203, municipio=Municipio Exemplo 37, uf=SP}",1395.93,SOJA,true,26,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-364049}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:17:59.793 -0300
